"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,        1059,      -14.10715888,      -13.96890992,      -14.23087904
          0,           0,        1060,      -14.02807486,       -13.9025377,      -14.14784589
          0,           0,        1061,      -14.00988738,      -13.87654305,       -14.1193231
          0,           0,        1062,      -14.05507831,      -13.92731565,      -14.14194379
          0,           0,        1063,      -13.99330615,      -13.86964257,      -14.13002317
          0,           0,        1064,      -13.98969821,       -13.8817457,      -14.13588415
          0,           0,        1065,      -14.02978914,       -13.8965236,      -14.16138907
          0,           0,        1066,      -14.13523203,      -14.00806386,      -14.18756997
          0,           0,        1067,      -14.05645907,      -13.93363344,      -14.15956043
          0,           0,        1068,      -14.13461244,      -14.01982787,      -14.20236554
          0,           0,        1069,      -14.05930649,      -13.93180469,      -14.19240804
          0,           0,        1070,      -14.12136619,      -13.98535807,      -14.22368924
          0,           0,        1071,      -14.08615272,       -13.9647961,      -14.16862826
          0,           0,        1072,      -14.02251318,      -13.89365054,      -14.11143117
          0,           0,        1073,       -13.9969237,      -13.86499125,       -14.1012507
          0,           0,        1074,         -14.08497,      -13.95531449,      -14.18985594
          0,           0,        1075,      -13.99403656,      -13.86924253,      -14.12057735
          0,           0,        1076,      -14.06612164,      -13.94752339,      -14.12375205
          0,           0,        1077,      -13.98530048,      -13.86577145,      -14.12818468
          0,           0,        1078,       -13.9820289,      -13.85405642,      -14.15297282
          0,           0,        1079,       -14.0756288,      -13.96182167,      -14.18872612
          0,           0,        1080,      -14.05943021,      -13.94349031,      -14.14735611
          0,           0,        1081,      -14.08354964,      -13.95567901,      -14.15038796
          0,           0,        1082,      -14.02911504,      -13.88897957,      -14.11558082
          0,           0,        1083,      -14.03911916,      -13.91390197,      -14.14680928
          0,           0,        1084,      -14.01568815,      -13.88983161,      -14.11759289
          0,           0,        1085,      -14.04389089,      -13.93590378,      -14.16816744
          0,           0,        1086,      -14.03362647,      -13.90815228,      -14.17044739
          0,           0,        1087,      -14.09417026,      -13.94926773,      -14.14082888
          0,           0,        1088,      -14.05334393,       -13.9470494,      -14.15617695
          0,           0,        1089,       -14.0877554,      -13.97975293,      -14.15392851
          0,           0,        1090,      -13.93660651,      -13.80985871,      -14.10901711
          0,           0,        1091,      -14.00787487,      -13.88207308,      -14.14684678
          0,           0,        1092,      -14.04507696,      -13.90427016,      -14.13416079
          0,           0,        1093,      -14.04589521,      -13.91202777,      -14.15346295
          0,           0,        1094,      -14.08795876,      -13.96243747,      -14.19607111
          0,           0,        1095,      -13.97763925,      -13.85375968,      -14.11591715
          0,           0,        1096,      -14.05349149,      -13.95278288,      -14.11644251
          0,           0,        1097,      -14.02756457,      -13.91478035,      -14.15856627
          0,           0,        1098,      -14.06620537,       -13.9251832,      -14.12819293
          0,           0,        1099,      -14.00632962,       -13.8716712,      -14.11074969
          0,           0,        1100,      -14.00352056,      -13.87806606,      -14.13315008
          0,           0,        1101,      -14.03928667,      -13.92016409,      -14.17483051
          0,           0,        1102,      -14.09088763,      -13.96170907,      -14.19413094
          0,           0,        1103,      -13.97298175,      -13.86379773,      -14.08800029
          0,           0,        1104,      -14.00130968,      -13.89759131,      -14.09974121
          0,           0,        1105,      -14.05976006,      -13.93712025,      -14.16960168
          0,           0,        1106,      -14.02818456,      -13.89695297,      -14.13533668
          0,           0,        1107,      -14.09740349,      -13.95788192,      -14.18041812
          0,           0,        1108,      -14.05195951,      -13.91798904,      -14.15214285
          0,           0,        1109,      -14.00634573,      -13.87691499,       -14.1341534
          0,           0,        1110,      -14.04280102,      -13.92329498,      -14.16490388
          0,           0,        1111,      -14.02278334,      -13.90309578,      -14.12443428
